Lat.,Long.,MAT,MAP,AverageDepth,d15N,[N],[C],C:N,Sand,Silt,Clay,pH,Bulk dens,Elevation,Site,Reference,Data author / contact,Doi of associated publication(s)
Degrees,Degrees,T (C) ,mm,cm,permil,%,%,Ratio,Fraction,Fraction,Fraction,,g cm-3,m asl,,,,
47.128,11.304,3,1097,3,0.89679974,9.10149813,79.78809834,8.766479672,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,2.26252814,8.8438803,75.13906956,8.496165372,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,-0.1418819,8.00004795,78.3938694,9.799174941,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,0.20057662,10.19394994,96.28277779,9.445090309,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,0.60578555,9.51238036,89.92505074,9.453475086,0.402148,0.414069,0.183783,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,0.28818488,8.79113495,78.86379242,8.970831738,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,-1.0383208,8.73570263,81.37781143,9.315542765,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,1.30850209,9.71712887,99.38808441,10.22813279,0.37864,0.565598,0.0557615,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,-1.3141853,8.6597842,80.33571243,9.27687233,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,-1.3802847,9.73834366,102.2331452,10.49800138,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,-0.1407818,7.05842555,60.70258617,8.600017913,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,-3.925527,8.5,70.5,8.294117647,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,-1.7045952,6.5,53.1,8.169230769,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,0.04545507,7.96935856,62.52523899,7.845705337,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,11.2003567,7.00376987,59.0340519,8.428896579,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
47.128,11.304,3,1097,3,0.78603248,8.4678781,78.5218668,9.272909444,0.390394,0.4898335,0.11977225,,,1850,Kaserstatt Meadow,1,E. Harris,﻿10.1126/sciadv.abb7118
36.3,-115.5,18,160,5,,,,,,,,,,840,Kyle Canyon USA,2,D. Brenner,10.1016/S0016-7037(01)00699-8
36.3,-115.5,14,326,5,5.9,,,,,,,,,1400,Kyle Canyon USA,2,D. Brenner,10.1016/S0016-7037(01)00699-8
36.3,-115.5,12,436,5,3.7,,,,,,,,,1750,Kyle Canyon USA,2,D. Brenner,10.1016/S0016-7037(01)00699-8
36.3,-115.5,9,549,5,3.8,,,,,,,,,2150,Kyle Canyon USA,2,D. Brenner,10.1016/S0016-7037(01)00699-8
38.27,-119.57,18,330,5,1.5,,,,,,,,,470,Sierra Nevada USA,2,D. Brenner,10.1016/S0016-7037(01)00699-8
38.27,-119.57,15,570,5,2.5,,,,,,,,,730,Sierra Nevada USA,2,D. Brenner,10.1016/S0016-7037(01)00699-8
38.27,-119.57,12,910,5,0.8,,,,,,,,,1240,Sierra Nevada USA,2,D. Brenner,10.1016/S0016-7037(01)00699-8
38.27,-119.57,8,1055,5,2.7,,,,,,,,,1950,Sierra Nevada USA,2,D. Brenner,10.1016/S0016-7037(01)00699-8
38.27,-119.57,3,1270,5,2.5,,,,,,,,,2890,Sierra Nevada USA,2,D. Brenner,10.1016/S0016-7037(01)00699-8
42.43,86.23,9.2,124,,7.11,0.37,,,,,,7.92,1.39,1300,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.43,86.23,9.2,124,,7.11,0.37,,,,,,7.92,1.39,1300,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.43,86.23,9.2,124,,7.11,0.37,,,,,,7.92,1.39,1300,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.43,86.23,9.2,124,,7.11,0.37,,,,,,7.92,1.39,1300,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.43,86.23,9.2,124,,7.11,0.37,,,,,,7.92,1.39,1300,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.63,86.26,7.7,167,,13.4,0.77,,,,,,7.66,1.43,1550,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.78,86.32,6.1,203,,2.37,0.89,,,,,,8.14,1.46,1820,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.78,86.32,6.1,203,,2.37,0.89,,,,,,8.14,1.46,1820,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.78,86.32,6.1,203,,2.37,0.89,,,,,,8.14,1.46,1820,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.78,86.32,6.1,203,,2.37,0.89,,,,,,8.14,1.46,1820,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.78,86.32,6.1,203,,2.37,0.89,,,,,,8.14,1.46,1820,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.78,86.32,6.1,203,,2.37,0.89,,,,,,8.14,1.46,1820,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.78,86.32,6.1,203,,2.37,0.89,,,,,,8.14,1.46,1820,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.78,86.32,6.1,203,,2.37,0.89,,,,,,8.14,1.46,1820,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.83,86.36,5.3,209,,2.37,1.05,,,,,,8.03,1.78,1950,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.83,86.36,5.3,209,,2.37,1.05,,,,,,8.03,1.78,1950,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.83,86.36,5.3,209,,2.37,1.05,,,,,,8.03,1.78,1950,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.83,86.36,5.3,209,,2.37,1.05,,,,,,8.03,1.78,1950,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.83,86.36,5.3,209,,2.37,1.05,,,,,,8.03,1.78,1950,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.83,86.36,5.3,209,,2.37,1.05,,,,,,8.03,1.78,1950,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.83,86.36,5.3,209,,2.37,1.05,,,,,,8.03,1.78,1950,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.83,86.36,5.3,209,,2.37,1.05,,,,,,8.03,1.78,1950,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.83,86.36,5.3,209,,2.37,1.05,,,,,,8.03,1.78,1950,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.83,86.36,5.3,209,,2.37,1.05,,,,,,8.03,1.78,1950,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.88,86.38,4.5,220,,5.23,1.3,,,,,,8.3,1.35,2080,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.88,86.38,4.5,220,,5.23,1.3,,,,,,8.3,1.35,2080,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.88,86.38,4.5,220,,5.23,1.3,,,,,,8.3,1.35,2080,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.88,86.38,4.5,220,,5.23,1.3,,,,,,8.3,1.35,2080,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.88,86.38,4.5,220,,5.23,1.3,,,,,,8.3,1.35,2080,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.88,86.38,4.5,220,,5.23,1.3,,,,,,8.3,1.35,2080,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.9,86.49,3.6,228,,5,3.37,,,,,,8,1.39,2230,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.9,86.49,3.6,228,,5,3.37,,,,,,8,1.39,2230,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.9,86.49,3.6,228,,5,3.37,,,,,,8,1.39,2230,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.9,86.49,3.6,228,,5,3.37,,,,,,8,1.39,2230,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.9,86.49,3.6,228,,5,3.37,,,,,,8,1.39,2230,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.9,86.49,3.6,228,,5,3.37,,,,,,8,1.39,2230,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.9,86.49,3.6,228,,5,3.37,,,,,,8,1.39,2230,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.9,86.49,3.6,228,,5,3.37,,,,,,8,1.39,2230,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.9,86.49,3.6,228,,5,3.37,,,,,,8,1.39,2230,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.9,86.49,3.6,228,,5,3.37,,,,,,8,1.39,2230,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.9,86.49,3.6,228,,5,3.37,,,,,,8,1.39,2230,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.57,2.6,236,,3.19,2.2,,,,,,8.36,1.27,2400,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.57,2.6,236,,3.19,2.2,,,,,,8.36,1.27,2400,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.57,2.6,236,,3.19,2.2,,,,,,8.36,1.27,2400,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.57,2.6,236,,3.19,2.2,,,,,,8.36,1.27,2400,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.57,2.6,236,,3.19,2.2,,,,,,8.36,1.27,2400,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.57,2.6,236,,3.19,2.2,,,,,,8.36,1.27,2400,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.57,2.6,236,,3.19,2.2,,,,,,8.36,1.27,2400,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.57,2.6,236,,3.19,2.2,,,,,,8.36,1.27,2400,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.64,1.7,242,,5.17,5.17,,,,,,7.93,0.86,2550,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.64,1.7,242,,5.17,5.17,,,,,,7.93,0.86,2550,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.64,1.7,242,,5.17,5.17,,,,,,7.93,0.86,2550,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.64,1.7,242,,5.17,5.17,,,,,,7.93,0.86,2550,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.91,86.64,1.7,242,,5.17,5.17,,,,,,7.93,0.86,2550,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.98,86.71,-0.1,258,,6.84,4.29,,,,,,7.8,1.11,2860,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.98,86.71,-0.1,258,,6.84,4.29,,,,,,7.8,1.11,2860,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.98,86.71,-0.1,258,,6.84,4.29,,,,,,7.8,1.11,2860,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.98,86.71,-0.1,258,,6.84,4.29,,,,,,7.8,1.11,2860,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.98,86.71,-0.1,258,,6.84,4.29,,,,,,7.8,1.11,2860,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.98,86.71,-0.1,258,,6.84,4.29,,,,,,7.8,1.11,2860,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
42.98,86.71,-0.1,258,,6.84,4.29,,,,,,7.8,1.11,2860,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.01,86.73,-1.2,266,,8.63,2.51,,,,,,8.04,1.41,3030,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.01,86.73,-1.2,266,,8.63,2.51,,,,,,8.04,1.41,3030,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.01,86.73,-1.2,266,,8.63,2.51,,,,,,8.04,1.41,3030,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.01,86.73,-1.2,266,,8.63,2.51,,,,,,8.04,1.41,3030,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.01,86.73,-1.2,266,,8.63,2.51,,,,,,8.04,1.41,3030,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.01,86.73,-1.2,266,,8.63,2.51,,,,,,8.04,1.41,3030,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.02,86.75,-2.1,284,,4.02,3.51,,,,,,8.14,1.02,3190,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.02,86.75,-2.1,284,,4.02,3.51,,,,,,8.14,1.02,3190,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.02,86.75,-2.1,284,,4.02,3.51,,,,,,8.14,1.02,3190,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.02,86.75,-2.1,284,,4.02,3.51,,,,,,8.14,1.02,3190,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.02,86.75,-2.1,284,,4.02,3.51,,,,,,8.14,1.02,3190,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.02,86.75,-2.1,284,,4.02,3.51,,,,,,8.14,1.02,3190,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.02,86.75,-2.1,284,,4.02,3.51,,,,,,8.14,1.02,3190,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.04,86.79,-2.7,282,,4.08,6.63,,,,,,7.72,0.69,3290,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.04,86.79,-2.7,282,,4.08,6.63,,,,,,7.72,0.69,3290,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.04,86.79,-2.7,282,,4.08,6.63,,,,,,7.72,0.69,3290,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.04,86.79,-2.7,282,,4.08,6.63,,,,,,7.72,0.69,3290,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.04,86.79,-2.7,282,,4.08,6.63,,,,,,7.72,0.69,3290,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.04,86.79,-2.7,282,,4.08,6.63,,,,,,7.72,0.69,3290,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.04,86.79,-2.7,282,,4.08,6.63,,,,,,7.72,0.69,3290,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.04,86.79,-2.7,282,,4.08,6.63,,,,,,7.72,0.69,3290,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.79,-3.4,294,,0.47,3.63,,,,,,7.68,0.94,3410,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.79,-3.4,294,,0.47,3.63,,,,,,7.68,0.94,3410,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.79,-3.4,294,,0.47,3.63,,,,,,7.68,0.94,3410,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.79,-3.4,294,,0.47,3.63,,,,,,7.68,0.94,3410,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.79,-3.4,294,,0.47,3.63,,,,,,7.68,0.94,3410,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.79,-3.4,294,,0.47,3.63,,,,,,7.68,0.94,3410,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.79,-3.4,294,,0.47,3.63,,,,,,7.68,0.94,3410,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.79,-3.4,294,,0.47,3.63,,,,,,7.68,0.94,3410,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.79,-3.4,294,,0.47,3.63,,,,,,7.68,0.94,3410,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.81,-4.3,311,,4.95,2.71,,,,,,7.71,1.55,3560,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.81,-4.3,311,,4.95,2.71,,,,,,7.71,1.55,3560,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.81,-4.3,311,,4.95,2.71,,,,,,7.71,1.55,3560,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.81,-4.3,311,,4.95,2.71,,,,,,7.71,1.55,3560,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.81,-4.9,297,,4.48,7.07,,,,,,6.99,0.61,3660,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.81,-4.9,297,,4.48,7.07,,,,,,6.99,0.61,3660,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.81,-4.9,297,,4.48,7.07,,,,,,6.99,0.61,3660,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.81,-4.9,297,,4.48,7.07,,,,,,6.99,0.61,3660,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.08,86.81,-4.9,297,,4.48,7.07,,,,,,6.99,0.61,3660,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.09,86.81,-5.7,308,,4.27,4.4,,,,,,6.68,0.78,3780,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.09,86.81,-5.7,308,,4.27,4.4,,,,,,6.68,0.78,3780,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.09,86.81,-5.7,308,,4.27,4.4,,,,,,6.68,0.78,3780,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.09,86.81,-5.7,308,,4.27,4.4,,,,,,6.68,0.78,3780,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.09,86.81,-5.7,308,,4.27,4.4,,,,,,6.68,0.78,3780,Tian Shan China,3,C. Chen,﻿10.5194/bg-15-369-2018
43.83333333,116.5666667,-4,350,5,5.2,0.82,17.19,20.96341463,0.73,0.15,0.09,7.08,1.23,1100,Inner Mongolia,4,Y. Xu,﻿10.1093/jpe/rtq023
43.83333333,116.5666667,-4,350,1,2.9,0.82,17.19,20.96341463,0.73,0.15,0.09,7.08,1.23,1100,Inner Mongolia,4,Y. Xu,﻿10.1093/jpe/rtq023
26.0434886,-80.6391903,24,1420,5,3.5,28,450,16.07142857,,,,,,0,Everglades,5,P. Inglett,﻿10.1007/s00442-007-0711-5
26.0434886,-80.6391903,24,1420,5,3.6,28,450,16.07142857,,,,,,0,Everglades,5,P. Inglett,﻿10.1007/s00442-007-0711-5
26.0434886,-80.6391903,24,1420,5,3.5,28,450,16.07142857,,,,,,0,Everglades,5,P. Inglett,﻿10.1007/s00442-007-0711-5
0.44983,30.38806,,,5,8.3,,,,,,,,,1264,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.45149,30.38745,,,5,9.19,,,,,,,,,1265,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.46362,30.37564,,,5,8.57,,,,,,,,,1280,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.4616,30.3743,,,5,8.58,,,,,,,,,1304,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.35914,30.02384,,,5,6.27,,,,,,,,,1783,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36159,30.02281,,,5,7.46,,,,,,,,,1807,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36027,30.02385,,,5,8.45,,,,,,,,,1818,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36163,30.02282,,,5,7.49,,,,,,,,,1823,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36296,29.99839,,,5,5.78,,,,,,,,,2109,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36337,29.99677,,,5,7.21,,,,,,,,,2158,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36376,29.99528,,,5,5.91,,,,,,,,,2210,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36359,29.99566,,,5,6.33,,,,,,,,,2212,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.369,29.95752,,,5,3.59,,,,,,,,,2502,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36851,29.95983,,,5,3.91,,,,,,,,,2524,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3698,29.95545,,,5,2.36,,,,,,,,,2538,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3695,29.95685,,,5,2.66,,,,,,,,,2568,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3731,29.93,,,5,1.89,,,,,,,,,2699,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3733,29.9321,,,5,1.34,,,,,,,,,2700,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3735,29.9318,,,5,3.48,,,,,,,,,2750,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3739,29.93215,,,5,2.14,,,,,,,,,2886,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.44983,30.38806,,,15,8.9,,,,,,,,,1264,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.45149,30.38745,,,15,8.71,,,,,,,,,1265,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.46362,30.37564,,,15,9.46,,,,,,,,,1280,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.4616,30.3743,,,15,9.16,,,,,,,,,1304,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.35914,30.02384,,,15,6.9,,,,,,,,,1783,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36159,30.02281,,,15,9.29,,,,,,,,,1807,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36027,30.02385,,,15,8.81,,,,,,,,,1818,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36163,30.02282,,,15,7.89,,,,,,,,,1823,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36296,29.99839,,,15,7.22,,,,,,,,,2109,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
